Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
1.3	2	258	appFace://	InData	0	0	0	0
1.3	2	258	appFace://	OutData	0.64	0.219062	0	0
1.3	2	258	appFace://	InNacks	0	0	0	0
1.3	2	258	appFace://	OutNacks	0	0	0	0
1.3	2	258	appFace://	InSatisfiedInterests	0.32	0	0	0
1.3	2	258	appFace://	InTimedOutInterests	0	0	0	0
1.3	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.3	2	258	appFace://	OutTimedOutInterests	0	0	0	0
1.3	2	-1	all	SatisfiedInterests	0.32	0	0	0
1.3	2	-1	all	TimedOutInterests	0	0	0	0
1.3	3	1	internal://	InInterests	0	0	0	0
1.3	3	1	internal://	OutInterests	0	0	0	0
1.3	3	1	internal://	InData	0	0	0	0
1.3	3	1	internal://	OutData	0	0	0	0
1.3	3	1	internal://	InNacks	0	0	0	0
1.3	3	1	internal://	OutNacks	0	0	0	0
1.3	3	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	3	1	internal://	InTimedOutInterests	0	0	0	0
1.3	3	1	internal://	OutSatisfiedInterests	2.29376e-07	0	0	0
1.3	3	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	3	2	internal://	InInterests	0	0	0	0
1.3	3	2	internal://	OutInterests	0	0	0	0
1.3	3	2	internal://	InData	0	0	0	0
1.3	3	2	internal://	OutData	0	0	0	0
1.3	3	2	internal://	InNacks	0	0	0	0
1.3	3	2	internal://	OutNacks	0	0	0	0
1.3	3	2	internal://	InSatisfiedInterests	1.6384e-07	0	0	0
1.3	3	2	internal://	InTimedOutInterests	0	0	0	0
1.3	3	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	3	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	3	256	internal://	InInterests	0	0	0	0
1.3	3	256	internal://	OutInterests	0	0	0	0
1.3	3	256	internal://	InData	0	0	0	0
1.3	3	256	internal://	OutData	0	0	0	0
1.3	3	256	internal://	InNacks	0	0	0	0
1.3	3	256	internal://	OutNacks	0	0	0	0
1.3	3	256	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
1.3	3	256	internal://	InTimedOutInterests	0	0	0	0
1.3	3	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	3	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	InInterests	0.32	0.010625	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	OutInterests	0.32	0.0096875	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	InData	0.32	0.109062	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	OutData	0.32	0.11	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0.32	0	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0.32	0	0	0
1.3	3	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	InInterests	0.32	0.0096875	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	OutInterests	0.32	0.010625	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	InData	0.96	0.328125	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	OutData	0.32	0.109062	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0.32	0	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0.32	0	0	0
1.3	3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
1.3	3	-1	all	SatisfiedInterests	0.64	0	0	0
1.3	3	-1	all	TimedOutInterests	0	0	0	0
1.3	4	1	internal://	InInterests	0	0	0	0
1.3	4	1	internal://	OutInterests	0	0	0	0
1.3	4	1	internal://	InData	0	0	0	0
1.3	4	1	internal://	OutData	0	0	0	0
1.3	4	1	internal://	InNacks	0	0	0	0
1.3	4	1	internal://	OutNacks	0	0	0	0
1.3	4	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	4	1	internal://	InTimedOutInterests	0	0	0	0
1.3	4	1	internal://	OutSatisfiedInterests	2.29376e-07	0	0	0
1.3	4	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	4	2	internal://	InInterests	0	0	0	0
1.3	4	2	internal://	OutInterests	0	0	0	0
1.3	4	2	internal://	InData	0	0	0	0
1.3	4	2	internal://	OutData	0	0	0	0
1.3	4	2	internal://	InNacks	0	0	0	0
1.3	4	2	internal://	OutNacks	0	0	0	0
1.3	4	2	internal://	InSatisfiedInterests	1.6384e-07	0	0	0
1.3	4	2	internal://	InTimedOutInterests	0	0	0	0
1.3	4	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	4	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	4	256	internal://	InInterests	0	0	0	0
1.3	4	256	internal://	OutInterests	0	0	0	0
1.3	4	256	internal://	InData	0	0	0	0
1.3	4	256	internal://	OutData	0	0	0	0
1.3	4	256	internal://	InNacks	0	0	0	0
1.3	4	256	internal://	OutNacks	0	0	0	0
1.3	4	256	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
1.3	4	256	internal://	InTimedOutInterests	0	0	0	0
1.3	4	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	4	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	InInterests	0.32	0.010625	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	OutInterests	0.32	0.0096875	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	InData	0.32	0.109062	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	OutData	0.32	0.11	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	0.32	0	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	0.32	0	0	0
1.3	4	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	InInterests	0.32	0.0096875	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	OutInterests	0.32	0.010625	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	InData	0.64	0.219062	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	OutData	0.32	0.109062	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0.32	0	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	0.32	0	0	0
1.3	4	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
1.3	4	-1	all	SatisfiedInterests	0.64	0	0	0
1.3	4	-1	all	TimedOutInterests	0	0	0	0
1.3	5	1	internal://	InInterests	0	0	0	0
1.3	5	1	internal://	OutInterests	0	0	0	0
1.3	5	1	internal://	InData	0	0	0	0
1.3	5	1	internal://	OutData	0	0	0	0
1.3	5	1	internal://	InNacks	0	0	0	0
1.3	5	1	internal://	OutNacks	0	0	0	0
1.3	5	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	5	1	internal://	InTimedOutInterests	0	0	0	0
1.3	5	1	internal://	OutSatisfiedInterests	2.29376e-07	0	0	0
1.3	5	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	5	2	internal://	InInterests	0	0	0	0
1.3	5	2	internal://	OutInterests	0	0	0	0
1.3	5	2	internal://	InData	0	0	0	0
1.3	5	2	internal://	OutData	0	0	0	0
1.3	5	2	internal://	InNacks	0	0	0	0
1.3	5	2	internal://	OutNacks	0	0	0	0
1.3	5	2	internal://	InSatisfiedInterests	1.6384e-07	0	0	0
1.3	5	2	internal://	InTimedOutInterests	0	0	0	0
1.3	5	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	5	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	5	256	internal://	InInterests	0	0	0	0
1.3	5	256	internal://	OutInterests	0	0	0	0
1.3	5	256	internal://	InData	0	0	0	0
1.3	5	256	internal://	OutData	0	0	0	0
1.3	5	256	internal://	InNacks	0	0	0	0
1.3	5	256	internal://	OutNacks	0	0	0	0
1.3	5	256	internal://	InSatisfiedInterests	6.5536e-08	0	0	0
1.3	5	256	internal://	InTimedOutInterests	0	0	0	0
1.3	5	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	5	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	InInterests	0.32	0.010625	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	OutInterests	0.32	0.0096875	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	InData	0.32	0.109062	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	OutData	0.32	0.11	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	0.32	0	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0.32	0	0	0
1.3	5	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	InInterests	0.32	0.0096875	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	OutInterests	0.32	0.010625	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	InData	0.32	0.11	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	OutData	0.32	0.109062	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0.32	0	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	0.32	0	0	0
1.3	5	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
1.3	5	-1	all	SatisfiedInterests	0.64	0	0	0
1.3	5	-1	all	TimedOutInterests	0	0	0	0
1.3	6	1	internal://	InInterests	0	0	0	0
1.3	6	1	internal://	OutInterests	0	0	0	0
1.3	6	1	internal://	InData	0	0	0	0
1.3	6	1	internal://	OutData	0	0	0	0
1.3	6	1	internal://	InNacks	0	0	0	0
1.3	6	1	internal://	OutNacks	0	0	0	0
1.3	6	1	internal://	InSatisfiedInterests	0	0	0	0
1.3	6	1	internal://	InTimedOutInterests	0	0	0	0
1.3	6	1	internal://	OutSatisfiedInterests	3.2768e-07	0	0	0
1.3	6	1	internal://	OutTimedOutInterests	0	0	0	0
1.3	6	2	internal://	InInterests	0	0	0	0
1.3	6	2	internal://	OutInterests	0	0	0	0
1.3	6	2	internal://	InData	0	0	0	0
1.3	6	2	internal://	OutData	0	0	0	0
1.3	6	2	internal://	InNacks	0	0	0	0
1.3	6	2	internal://	OutNacks	0	0	0	0
1.3	6	2	internal://	InSatisfiedInterests	2.29376e-07	0	0	0
1.3	6	2	internal://	InTimedOutInterests	0	0	0	0
1.3	6	2	internal://	OutSatisfiedInterests	0	0	0	0
1.3	6	2	internal://	OutTimedOutInterests	0	0	0	0
1.3	6	256	internal://	InInterests	0	0	0	0
1.3	6	256	internal://	OutInterests	0	0	0	0
1.3	6	256	internal://	InData	0	0	0	0
1.3	6	256	internal://	OutData	0	0	0	0
1.3	6	256	internal://	InNacks	0	0	0	0
1.3	6	256	internal://	OutNacks	0	0	0	0
1.3	6	256	internal://	InSatisfiedInterests	9.8304e-08	0	0	0
1.3	6	256	internal://	InTimedOutInterests	0	0	0	0
1.3	6	256	internal://	OutSatisfiedInterests	0	0	0	0
1.3	6	256	internal://	OutTimedOutInterests	0	0	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	InInterests	0.32	0.010625	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	OutInterests	0.32	0.0096875	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	InData	0.32	0.109062	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	OutData	0.96	0.328125	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0.64	0	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0.32	0	0	0
1.3	6	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	InInterests	0.32	0.010625	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	OutInterests	0.32	0.0096875	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	InData	0.32	0.109062	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	OutData	0.64	0.219062	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	0.32	0	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0.32	0	0	0
1.3	6	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	InInterests	0.32	0.010625	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	OutInterests	0.32	0.0096875	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	InData	0.32	0.109062	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	OutData	0.32	0.11	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0.32	0	0	0
1.3	6	259	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
1.3	6	-1	all	SatisfiedInterests	0.96	0	0	0
1.3	6	-1	all	TimedOutInterests	0	0	0	0
1.4	0	1	internal://	InInterests	0	0	0	0
1.4	0	1	internal://	OutInterests	0	0	0	0
1.4	0	1	internal://	InData	0	0	0	0
1.4	0	1	internal://	OutData	0	0	0	0
1.4	0	1	internal://	InNacks	0	0	0	0
1.4	0	1	internal://	OutNacks	0	0	0	0
1.4	0	1	internal://	InSatisfiedInterests	0	0	0	0
1.4	0	1	internal://	InTimedOutInterests	0	0	0	0
1.4	0	1	internal://	OutSatisfiedInterests	3.93216e-08	0	0	0
1.4	0	1	internal://	OutTimedOutInterests	0	0	0	0
1.4	0	2	internal://	InInterests	0	0	0	0
1.4	0	2	internal://	OutInterests	0	0	0	0
1.4	0	2	internal://	InData	0	0	0	0
1.4	0	2	internal://	OutData	0	0	0	0
1.4	0	2	internal://	InNacks	0	0	0	0
1.4	0	2	internal://	OutNacks	0	0	0	0
1.4	0	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
1.4	0	2	internal://	InTimedOutInterests	0	0	0	0
1.4	0	2	internal://	OutSatisfiedInterests	0	0	0	0
1.4	0	2	internal://	OutTimedOutInterests	0	0	0	0
1.4	0	256	internal://	InInterests	0	0	0	0
1.4	0	256	internal://	OutInterests	0	0	0	0
1.4	0	256	internal://	InData	0	0	0	0
1.4	0	256	internal://	OutData	0	0	0	0
1.4	0	256	internal://	InNacks	0	0	0	0
1.4	0	256	internal://	OutNacks	0	0	0	0
1.4	0	256	internal://	InSatisfiedInterests	6.5536e-09	0	0	0
1.4	0	256	internal://	InTimedOutInterests	0	0	0	0
1.4	0	256	internal://	OutSatisfiedInterests	0	0	0	0
1.4	0	256	internal://	OutTimedOutInterests	0	0	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	InInterests	0.064	0.0019375	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	OutInterests	0.064	0.002125	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	InData	0.064	0.022	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	OutData	0.064	0.0218125	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	0.064	0	0	0
1.4	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1.4	0	258	appFace://	InInterests	0	0	0	0
1.4	0	258	appFace://	OutInterests	0.0768	0.0019375	0	0
1.4	0	258	appFace://	InData	0	0	0	0
1.4	0	258	appFace://	OutData	0.128	0.0438125	0	0
1.4	0	258	appFace://	InNacks	0	0	0	0
1.4	0	258	appFace://	OutNacks	0	0	0	0
1.4	0	258	appFace://	InSatisfiedInterests	0.064	0	0	0
1.4	0	258	appFace://	InTimedOutInterests	0	0	0	0
1.4	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.4	0	258	appFace://	OutTimedOutInterests	0	0	0	0
1.4	0	-1	all	SatisfiedInterests	0.064	0	0	0
1.4	0	-1	all	TimedOutInterests	0	0	0	0
1.4	1	1	internal://	InInterests	0	0	0	0
1.4	1	1	internal://	OutInterests	0	0	0	0
1.4	1	1	internal://	InData	0	0	0	0
1.4	1	1	internal://	OutData	0	0	0	0
1.4	1	1	internal://	InNacks	0	0	0	0
1.4	1	1	internal://	OutNacks	0	0	0	0
1.4	1	1	internal://	InSatisfiedInterests	0	0	0	0
1.4	1	1	internal://	InTimedOutInterests	0	0	0	0
1.4	1	1	internal://	OutSatisfiedInterests	3.93216e-08	0	0	0
1.4	1	1	internal://	OutTimedOutInterests	0	0	0	0
1.4	1	2	internal://	InInterests	0	0	0	0
1.4	1	2	internal://	OutInterests	0	0	0	0
1.4	1	2	internal://	InData	0	0	0	0
1.4	1	2	internal://	OutData	0	0	0	0
1.4	1	2	internal://	InNacks	0	0	0	0
1.4	1	2	internal://	OutNacks	0	0	0	0
1.4	1	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
1.4	1	2	internal://	InTimedOutInterests	0	0	0	0
1.4	1	2	internal://	OutSatisfiedInterests	0	0	0	0
1.4	1	2	internal://	OutTimedOutInterests	0	0	0	0
1.4	1	256	internal://	InInterests	0	0	0	0
1.4	1	256	internal://	OutInterests	0	0	0	0
1.4	1	256	internal://	InData	0	0	0	0
1.4	1	256	internal://	OutData	0	0	0	0
1.4	1	256	internal://	InNacks	0	0	0	0
1.4	1	256	internal://	OutNacks	0	0	0	0
1.4	1	256	internal://	InSatisfiedInterests	6.5536e-09	0	0	0
1.4	1	256	internal://	InTimedOutInterests	0	0	0	0
1.4	1	256	internal://	OutSatisfiedInterests	0	0	0	0
1.4	1	256	internal://	OutTimedOutInterests	0	0	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	InInterests	0.064	0.0019375	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	OutInterests	0.064	0.002125	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	InData	0.064	0.022	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	OutData	0.064	0.0218125	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	0.064	0	0	0
1.4	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
1.4	1	258	appFace://	InInterests	0	0	0	0
1.4	1	258	appFace://	OutInterests	0.0768	0.0019375	0	0
1.4	1	258	appFace://	InData	0	0	0	0
1.4	1	258	appFace://	OutData	0.128	0.0438125	0	0
1.4	1	258	appFace://	InNacks	0	0	0	0
1.4	1	258	appFace://	OutNacks	0	0	0	0
1.4	1	258	appFace://	InSatisfiedInterests	0.064	0	0	0
1.4	1	258	appFace://	InTimedOutInterests	0	0	0	0
1.4	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.4	1	258	appFace://	OutTimedOutInterests	0	0	0	0
1.4	1	-1	all	SatisfiedInterests	0.064	0	0	0
1.4	1	-1	all	TimedOutInterests	0	0	0	0
1.4	2	1	internal://	InInterests	0	0	0	0
1.4	2	1	internal://	OutInterests	0	0	0	0
1.4	2	1	internal://	InData	0	0	0	0
1.4	2	1	internal://	OutData	0	0	0	0
1.4	2	1	internal://	InNacks	0	0	0	0
1.4	2	1	internal://	OutNacks	0	0	0	0
1.4	2	1	internal://	InSatisfiedInterests	0	0	0	0
1.4	2	1	internal://	InTimedOutInterests	0	0	0	0
1.4	2	1	internal://	OutSatisfiedInterests	5.24288e-08	0	0	0
1.4	2	1	internal://	OutTimedOutInterests	0	0	0	0
1.4	2	2	internal://	InInterests	0	0	0	0
1.4	2	2	internal://	OutInterests	0	0	0	0
1.4	2	2	internal://	InData	0	0	0	0
1.4	2	2	internal://	OutData	0	0	0	0
1.4	2	2	internal://	InNacks	0	0	0	0
1.4	2	2	internal://	OutNacks	0	0	0	0
1.4	2	2	internal://	InSatisfiedInterests	3.93216e-08	0	0	0
1.4	2	2	internal://	InTimedOutInterests	0	0	0	0
1.4	2	2	internal://	OutSatisfiedInterests	0	0	0	0
1.4	2	2	internal://	OutTimedOutInterests	0	0	0	0
1.4	2	256	internal://	InInterests	0	0	0	0
1.4	2	256	internal://	OutInterests	0	0	0	0
1.4	2	256	internal://	InData	0	0	0	0
1.4	2	256	internal://	OutData	0	0	0	0
1.4	2	256	internal://	InNacks	0	0	0	0
1.4	2	256	internal://	OutNacks	0	0	0	0
1.4	2	256	internal://	InSatisfiedInterests	1.31072e-08	0	0	0
1.4	2	256	internal://	InTimedOutInterests	0	0	0	0
1.4	2	256	internal://	OutSatisfiedInterests	0	0	0	0
1.4	2	256	internal://	OutTimedOutInterests	0	0	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	InInterests	0.064	0.0019375	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	OutInterests	0.064	0.002125	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	InData	0.064	0.022	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	OutData	0.064	0.0218125	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	0.064	0	0	0
1.4	2	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
1.4	2	258	appFace://	InInterests	0	0	0	0
1.4	2	258	appFace://	OutInterests	0.0768	0.0019375	0	0
1.4	2	258	appFace://	InData	0	0	0	0
1.4	2	258	appFace://	OutData	0.128	0.0438125	0	0
1.4	2	258	appFace://	InNacks	0	0	0	0
1.4	2	258	appFace://	OutNacks	0	0	0	0
1.4	2	258	appFace://	InSatisfiedInterests	0.064	0	0	0
1.4	2	258	appFace://	InTimedOutInterests	0	0	0	0
1.4	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
1.4	2	258	appFace://	OutTimedOutInterests	0	0	0	0
1.4	2	-1	all	SatisfiedInterests	0.0640001	0	0	0
1.4	2	-1	all	TimedOutInterests	0	0	0	0
1.4	3	1	internal://	InInterests	0	0	0	0
1.4	3	1	internal://	OutInterests	0	0	0	0
1.4	3	1	internal://	InData	0	0	0	0
1.4	3	1	internal://	OutData	0	0	0	0
1.4	3	1	internal://	InNacks	0	0	0	0
1.4	3	1	internal://	OutNacks	0	0	0	0
1.4	3	1	internal://	InSatisfiedInterests	0	0	0	0
1.4	3	1	internal://	InTimedOutInterests	0	0	0	0
1.4	3	1	internal://	OutSatisfiedInterests	4.58752e-08	0	0	0
1.4	3	1	internal://	OutTimedOutInterests	0	0	0	0
1.4	3	2	internal://	InInterests	0	0	0	0
1.4	3	2	internal://	OutInterests	0	0	0	0
1.4	3	2	internal://	InData	0	0	0	0
1.4	3	2	internal://	OutData	0	0	0	0
1.4	3	2	internal://	InNacks	0	0	0	0
1.4	3	2	internal://	OutNacks	0	0	0	0
1.4	3	2	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
1.4	3	2	internal://	InTimedOutInterests	0	0	0	0
1.4	3	2	internal://	OutSatisfiedInterests	0	0	0	0
1.4	3	2	internal://	OutTimedOutInterests	0	0	0	0
1.4	3	256	internal://	InInterests	0	0	0	0
1.4	3	256	internal://	OutInterests	0	0	0	0
1.4	3	256	internal://	InData	0	0	0	0
1.4	3	256	internal://	OutData	0	0	0	0
1.4	3	256	internal://	InNacks	0	0	0	0
1.4	3	256	internal://	OutNacks	0	0	0	0
1.4	3	256	internal://	InSatisfiedInterests	1.31072e-08	0	0	0
1.4	3	256	internal://	InTimedOutInterests	0	0	0	0
1.4	3	256	internal://	OutSatisfiedInterests	0	0	0	0
1.4	3	256	internal://	OutTimedOutInterests	0	0	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	InInterests	0.064	0.002125	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	OutInterests	0.064	0.0019375	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	InData	0.064	0.0218125	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	OutData	0.064	0.022	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	0.064	0	0	0
1.4	3	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
